DataReferencia;CodigoInstrumento;AcaoAtualizacao;PrecoNegocio;QuantidadeNegociada;HoraFechamento;CodigoIdentificadorNegocio;TipoSessaoPregao;DataNegocio;CodigoParticipanteComprador;CodigoParticipanteVendedor
2023-11-17;FLRY3;0;17,260;100;100529521;470;1;2023-11-17;40;8
2023-11-17;FLRY3;0;17,260;100;100529521;480;1;2023-11-17;40;8
2023-11-17;FLRY3;0;17,290;300;100532119;490;1;2023-11-17;1618;85
2023-11-17;FLRY3;0;17,290;1100;100532120;500;1;2023-11-17;8;85
2023-11-17;FLRY3;0;17,290;100;100532120;510;1;2023-11-17;8;40
2023-11-17;FLRY3;0;17,280;100;100609577;520;1;2023-11-17;1618;8
2023-11-17;FLRY3;0;17,280;200;100609578;530;1;2023-11-17;1618;1618
2023-11-17;FLRY3;0;17,290;100;100609579;540;1;2023-11-17;1618;8
2023-11-17;FLRY3;0;17,270;100;100617961;550;1;2023-11-17;8;72
2023-11-17;FLRY3;0;17,270;100;100617969;560;1;2023-11-17;8;72
2023-11-17;FLRY3;0;17,260;400;100624128;570;1;2023-11-17;40;8
2023-11-17;FLRY3;0;17,260;200;100738431;580;1;2023-11-17;3701;8
2023-11-17;FLRY3;0;17,190;100;101017534;590;1;2023-11-17;45;3
2023-11-17;FLRY3;0;17,220;100;101035575;600;1;2023-11-17;40;8
2023-11-17;FLRY3;0;17,220;1000;101035575;610;1;2023-11-17;40;40
2023-11-17;FLRY3;0;17,220;100;101040441;620;1;2023-11-17;90;40
2023-11-17;FLRY3;0;17,220;700;101040442;630;1;2023-11-17;8;40
2023-11-17;FLRY3;0;17,230;100;101040444;640;1;2023-11-17;1618;40
2023-11-17;FLRY3;0;17,220;200;101044336;650;1;2023-11-17;85;8
2023-11-17;FLRY3;0;17,230;100;101044510;660;1;2023-11-17;40;72
2023-11-17;FLRY3;0;17,230;300;101044511;670;1;2023-11-17;40;8
2023-11-17;FLRY3;0;17,240;300;101131099;680;1;2023-11-17;23;45
2023-11-17;FLRY3;0;17,240;200;101131099;690;1;2023-11-17;23;85
2023-11-17;FLRY3;0;17,240;100;101131100;700;1;2023-11-17;23;72
2023-11-17;FLRY3;0;17,240;100;101218214;710;1;2023-11-17;238;85
2023-11-17;FLRY3;0;17,240;100;101220241;720;1;2023-11-17;238;85
2023-11-17;FLRY3;0;17,240;300;101301979;730;1;2023-11-17;1618;45
2023-11-17;FLRY3;0;17,240;300;101301979;740;1;2023-11-17;1618;85
2023-11-17;FLRY3;0;17,240;100;101301979;750;1;2023-11-17;1618;45
2023-11-17;FLRY3;0;17,240;200;101301979;760;1;2023-11-17;1618;85
2023-11-17;FLRY3;0;17,240;200;101333685;770;1;2023-11-17;45;308
2023-11-17;FLRY3;0;17,240;100;101333686;780;1;2023-11-17;8;308
2023-11-17;FLRY3;0;17,240;100;101333686;790;1;2023-11-17;8;45
2023-11-17;FLRY3;0;17,250;100;101333690;800;1;2023-11-17;1618;8
2023-11-17;FLRY3;0;17,250;200;101333690;810;1;2023-11-17;1618;3
2023-11-17;FLRY3;0;17,250;300;101333690;820;1;2023-11-17;1618;3
2023-11-17;FLRY3;0;17,250;900;101333690;830;1;2023-11-17;1618;40
2023-11-17;FLRY3;0;17,250;100;101333690;840;1;2023-11-17;1618;45
2023-11-17;FLRY3;0;17,260;100;101343937;850;1;2023-11-17;45;308
2023-11-17;FLRY3;0;17,260;100;101343938;860;1;2023-11-17;8;45
2023-11-17;FLRY3;0;17,270;100;101404674;870;1;2023-11-17;308;85
2023-11-17;FLRY3;0;17,270;100;101404675;880;1;2023-11-17;8;45
2023-11-17;FLRY3;0;17,270;100;101404675;890;1;2023-11-17;8;40
2023-11-17;FLRY3;0;17,270;400;101404675;900;1;2023-11-17;8;40
2023-11-17;FLRY3;0;17,260;100;101424189;910;1;2023-11-17;8;45
2023-11-17;FLRY3;0;17,260;200;101438357;920;1;2023-11-17;8;3
2023-11-17;FLRY3;0;17,260;100;101438357;930;1;2023-11-17;45;3
2023-11-17;FLRY3;0;17,260;100;101438357;940;1;2023-11-17;85;3
2023-11-17;FLRY3;0;17,260;100;101438357;950;1;2023-11-17;85;3
2023-11-17;FLRY3;0;17,260;900;101438357;960;1;2023-11-17;238;3
2023-11-17;FLRY3;0;17,250;1000;101438357;970;1;2023-11-17;8;3
2023-11-17;FLRY3;0;17,250;100;101438357;980;1;2023-11-17;45;3
2023-11-17;FLRY3;0;17,250;300;101438357;990;1;2023-11-17;8;3
2023-11-17;FLRY3;0;17,250;200;101438357;1000;1;2023-11-17;85;3
2023-11-17;FLRY3;0;17,250;4300;101438357;1010;1;2023-11-17;1618;3
2023-11-17;FLRY3;0;17,250;100;101438357;1020;1;2023-11-17;45;3
2023-11-17;FLRY3;0;17,250;800;101438357;1030;1;2023-11-17;45;3
2023-11-17;FLRY3;0;17,240;100;101438357;1040;1;2023-11-17;8;3
2023-11-17;FLRY3;0;17,240;300;101438357;1050;1;2023-11-17;8;3
2023-11-17;FLRY3;0;17,240;100;101438357;1060;1;2023-11-17;45;3
2023-11-17;FLRY3;0;17,240;2000;101438357;1070;1;2023-11-17;40;3
2023-11-17;FLRY3;0;17,240;200;101438357;1080;1;2023-11-17;85;3
2023-11-17;FLRY3;0;17,240;4300;101438357;1090;1;2023-11-17;1618;3
2023-11-17;FLRY3;0;17,240;100;101438357;1100;1;2023-11-17;45;3
2023-11-17;FLRY3;0;17,240;800;101438357;1110;1;2023-11-17;45;3
2023-11-17;FLRY3;0;17,240;100;101438357;1120;1;2023-11-17;45;3
2023-11-17;FLRY3;0;17,240;100;101438357;1130;1;2023-11-17;85;3
2023-11-17;FLRY3;0;17,230;1000;101438357;1140;1;2023-11-17;8;3
2023-11-17;FLRY3;0;17,230;100;101438357;1150;1;2023-11-17;8;3
2023-11-17;FLRY3;0;17,230;100;101438357;1160;1;2023-11-17;8;3
2023-11-17;FLRY3;0;17,230;300;101438357;1170;1;2023-11-17;8;3
2023-11-17;FLRY3;0;17,230;100;101438357;1180;1;2023-11-17;45;3
2023-11-17;FLRY3;0;17,230;200;101438357;1190;1;2023-11-17;85;3
2023-11-17;FLRY3;0;17,230;800;101438357;1200;1;2023-11-17;45;3
2023-11-17;FLRY3;0;17,230;1100;101438357;1210;1;2023-11-17;1618;3
2023-11-17;FLRY3;0;17,230;100;101438358;1220;1;2023-11-17;72;8
2023-11-17;FLRY3;0;17,230;1100;101438359;1230;1;2023-11-17;72;8
2023-11-17;FLRY3;0;17,270;900;101438532;1240;1;2023-11-17;238;8
2023-11-17;FLRY3;0;17,270;200;101438532;1250;1;2023-11-17;238;85
2023-11-17;FLRY3;0;17,270;100;101438532;1260;1;2023-11-17;238;45
2023-11-17;FLRY3;0;17,280;200;101438532;1270;1;2023-11-17;238;85
2023-11-17;FLRY3;0;17,280;600;101438532;1280;1;2023-11-17;238;1618
2023-11-17;FLRY3;0;17,280;100;101438532;1290;1;2023-11-17;238;85
2023-11-17;FLRY3;0;17,280;200;101438532;1300;1;2023-11-17;238;85
2023-11-17;FLRY3;0;17,280;400;101438532;1310;1;2023-11-17;238;72
2023-11-17;FLRY3;0;17,270;100;101448945;1320;1;2023-11-17;1618;45
2023-11-17;FLRY3;0;17,270;200;101448945;1330;1;2023-11-17;1618;85
2023-11-17;FLRY3;0;17,280;1700;101448946;1340;1;2023-11-17;8;72
2023-11-17;FLRY3;0;17,280;100;101448946;1350;1;2023-11-17;8;45
2023-11-17;FLRY3;0;17,280;300;101448946;1360;1;2023-11-17;8;8
2023-11-17;FLRY3;0;17,280;1100;101448946;1370;1;2023-11-17;8;1618
2023-11-17;FLRY3;0;17,280;4300;101448946;1380;1;2023-11-17;8;1618
2023-11-17;FLRY3;0;17,280;100;101448946;1390;1;2023-11-17;8;85
2023-11-17;FLRY3;0;17,280;100;101448946;1400;1;2023-11-17;8;45
2023-11-17;FLRY3;0;17,280;100;101448946;1410;1;2023-11-17;8;40
2023-11-17;FLRY3;0;17,280;100;101449011;1420;1;2023-11-17;72;85
2023-11-17;FLRY3;0;17,280;100;101449013;1430;1;2023-11-17;45;120
2023-11-17;FLRY3;0;17,280;100;101449094;1440;1;2023-11-17;238;72
2023-11-17;FLRY3;0;17,280;100;101449094;1450;1;2023-11-17;238;45
2023-11-17;FLRY3;0;17,290;100;101449094;1460;1;2023-11-17;238;45
2023-11-17;FLRY3;0;17,290;100;101450964;1470;1;2023-11-17;8;40
2023-11-17;FLRY3;0;17,290;100;101450964;1480;1;2023-11-17;8;45
2023-11-17;FLRY3;0;17,290;100;101450964;1490;1;2023-11-17;8;85
2023-11-17;FLRY3;0;17,300;400;101450965;1500;1;2023-11-17;8;72
2023-11-17;FLRY3;0;17,300;200;101450965;1510;1;2023-11-17;8;3
2023-11-17;FLRY3;0;17,300;100;101450965;1520;1;2023-11-17;8;45
2023-11-17;FLRY3;0;17,300;2700;101450965;1530;1;2023-11-17;8;72
2023-11-17;FLRY3;0;17,330;600;101454078;1540;1;2023-11-17;238;45
2023-11-17;FLRY3;0;17,330;100;101456248;1550;1;2023-11-17;45;45
2023-11-17;FLRY3;0;17,330;100;101456382;1560;1;2023-11-17;238;45
2023-11-17;FLRY3;0;17,310;1000;101500188;1570;1;2023-11-17;40;1618
2023-11-17;FLRY3;0;17,310;100;101500188;1580;1;2023-11-17;45;1618
2023-11-17;FLRY3;0;17,320;200;101500325;1590;1;2023-11-17;238;85
2023-11-17;FLRY3;0;17,320;300;101507988;1600;1;2023-11-17;3;45
2023-11-17;FLRY3;0;17,320;100;101507988;1610;1;2023-11-17;3;72
2023-11-17;FLRY3;0;17,320;100;101507988;1620;1;2023-11-17;3;45
2023-11-17;FLRY3;0;17,320;200;101507988;1630;1;2023-11-17;3;85
2023-11-17;FLRY3;0;17,320;200;101507988;1640;1;2023-11-17;3;72
2023-11-17;FLRY3;0;17,330;200;101507988;1650;1;2023-11-17;3;85
2023-11-17;FLRY3;0;17,330;100;101507988;1660;1;2023-11-17;3;45
2023-11-17;FLRY3;0;17,330;100;101507988;1670;1;2023-11-17;3;72
2023-11-17;FLRY3;0;17,330;600;101507988;1680;1;2023-11-17;3;1618
2023-11-17;FLRY3;0;17,330;1100;101507988;1690;1;2023-11-17;3;1618
2023-11-17;FLRY3;0;17,330;4300;101507988;1700;1;2023-11-17;3;1618
2023-11-17;FLRY3;0;17,330;800;101507988;1710;1;2023-11-17;3;45
2023-11-17;FLRY3;0;17,330;1000;101507988;1720;1;2023-11-17;3;40
2023-11-17;FLRY3;0;17,340;2300;101507988;1730;1;2023-11-17;3;72
2023-11-17;FLRY3;0;17,340;1100;101507988;1740;1;2023-11-17;3;1618
2023-11-17;FLRY3;0;17,340;100;101507988;1750;1;2023-11-17;3;85
2023-11-17;FLRY3;0;17,340;300;101507988;1760;1;2023-11-17;3;8
2023-11-17;FLRY3;0;17,340;100;101507988;1770;1;2023-11-17;3;45
2023-11-17;FLRY3;0;17,340;100;101507988;1780;1;2023-11-17;3;8
2023-11-17;FLRY3;0;17,340;100;101507988;1790;1;2023-11-17;3;8
2023-11-17;FLRY3;0;17,340;4300;101507988;1800;1;2023-11-17;3;1618
2023-11-17;FLRY3;0;17,340;800;101507988;1810;1;2023-11-17;3;45
2023-11-17;FLRY3;0;17,340;300;101507988;1820;1;2023-11-17;3;85
2023-11-17;FLRY3;0;17,350;1100;101507988;1830;1;2023-11-17;3;1618
2023-11-17;FLRY3;0;17,350;300;101507988;1840;1;2023-11-17;3;85
2023-11-17;FLRY3;0;17,350;300;101507988;1850;1;2023-11-17;3;8
2023-11-17;FLRY3;0;17,350;100;101507988;1860;1;2023-11-17;3;8
2023-11-17;FLRY3;0;17,350;100;101507988;1870;1;2023-11-17;3;8
2023-11-17;FLRY3;0;17,350;100;101507988;1880;1;2023-11-17;3;45
2023-11-17;FLRY3;0;17,360;2300;101507988;1890;1;2023-11-17;3;72
2023-11-17;FLRY3;0;17,360;1100;101507988;1900;1;2023-11-17;3;1618
2023-11-17;FLRY3;0;17,360;1600;101507988;1910;1;2023-11-17;3;45
2023-11-17;FLRY3;0;17,360;300;101507988;1920;1;2023-11-17;3;85
2023-11-17;FLRY3;0;17,360;1800;101507988;1930;1;2023-11-17;3;72
2023-11-17;FLRY3;0;17,360;200;101507988;1940;1;2023-11-17;3;85
2023-11-17;FLRY3;0;17,360;100;101507988;1950;1;2023-11-17;3;85
2023-11-17;FLRY3;0;17,360;200;101507988;1960;1;2023-11-17;3;85
2023-11-17;FLRY3;0;17,360;300;101507988;1970;1;2023-11-17;3;8
2023-11-17;FLRY3;0;17,360;5800;101507988;1980;1;2023-11-17;3;1618
2023-11-17;FLRY3;0;17,360;100;101507988;1990;1;2023-11-17;3;8
2023-11-17;FLRY3;0;17,360;100;101507988;2000;1;2023-11-17;3;8
2023-11-17;FLRY3;0;17,360;100;101507988;2010;1;2023-11-17;3;45
2023-11-17;FLRY3;0;17,370;100;101507988;2020;1;2023-11-17;3;85
2023-11-17;FLRY3;0;17,370;1600;101507988;2030;1;2023-11-17;3;45
2023-11-17;FLRY3;0;17,370;1100;101507988;2040;1;2023-11-17;3;1618
2023-11-17;FLRY3;0;17,370;300;101507988;2050;1;2023-11-17;3;85
2023-11-17;FLRY3;0;17,370;200;101507988;2060;1;2023-11-17;3;85
2023-11-17;FLRY3;0;17,370;2100;101507988;2070;1;2023-11-17;3;85
2023-11-17;FLRY3;0;17,360;200;101508131;2080;1;2023-11-17;238;45
2023-11-17;FLRY3;0;17,360;600;101508131;2090;1;2023-11-17;238;8
2023-11-17;FLRY3;0;17,360;100;101508131;2100;1;2023-11-17;238;45
2023-11-17;FLRY3;0;17,370;1800;101508131;2110;1;2023-11-17;238;8
2023-11-17;FLRY3;0;17,370;100;101508131;2120;1;2023-11-17;238;8
2023-11-17;FLRY3;0;17,370;100;101508131;2130;1;2023-11-17;238;8
2023-11-17;FLRY3;0;17,380;100;101508131;2140;1;2023-11-17;238;72
2023-11-17;FLRY3;0;17,350;100;101508134;2150;1;2023-11-17;8;1618
2023-11-17;FLRY3;0;17,350;300;101508134;2160;1;2023-11-17;8;1618
2023-11-17;FLRY3;0;17,350;100;101508138;2170;1;2023-11-17;45;1618
2023-11-17;FLRY3;0;17,340;300;101508910;2180;1;2023-11-17;8;120
2023-11-17;FLRY3;0;17,340;100;101508910;2190;1;2023-11-17;45;120
2023-11-17;FLRY3;0;17,340;100;101508910;2200;1;2023-11-17;8;120
2023-11-17;FLRY3;0;17,340;100;101508910;2210;1;2023-11-17;72;120
2023-11-17;FLRY3;0;17,340;200;101508910;2220;1;2023-11-17;72;120
2023-11-17;FLRY3;0;17,340;900;101508910;2230;1;2023-11-17;238;120
2023-11-17;FLRY3;0;17,340;500;101510262;2240;1;2023-11-17;40;1618
2023-11-17;FLRY3;0;17,340;1000;101510262;2250;1;2023-11-17;40;1618
2023-11-17;FLRY3;0;17,340;100;101510263;2260;1;2023-11-17;45;120
2023-11-17;FLRY3;0;17,340;100;101510620;2270;1;2023-11-17;238;72
2023-11-17;FLRY3;0;17,350;100;101510620;2280;1;2023-11-17;238;72
2023-11-17;FLRY3;0;17,350;100;101510620;2290;1;2023-11-17;238;45
2023-11-17;FLRY3;0;17,350;100;101510620;2300;1;2023-11-17;238;85
2023-11-17;FLRY3;0;17,350;1600;101510620;2310;1;2023-11-17;238;40
2023-11-17;FLRY3;0;17,350;1100;101510620;2320;1;2023-11-17;238;1618
2023-11-17;FLRY3;0;17,360;100;101510620;2330;1;2023-11-17;238;1618
2023-11-17;FLRY3;0;17,350;100;101511271;2340;1;2023-11-17;72;1618
2023-11-17;FLRY3;0;17,350;100;101511271;2350;1;2023-11-17;45;1618
2023-11-17;FLRY3;0;17,350;300;101511271;2360;1;2023-11-17;8;1618
2023-11-17;FLRY3;0;17,350;100;101511410;2370;1;2023-11-17;238;72
2023-11-17;FLRY3;0;17,340;100;101513831;2380;1;2023-11-17;8;1618
2023-11-17;FLRY3;0;17,340;100;101513831;2390;1;2023-11-17;45;1618
2023-11-17;FLRY3;0;17,340;100;101513831;2400;1;2023-11-17;72;1618
2023-11-17;FLRY3;0;17,330;100;101530360;2410;1;2023-11-17;72;8
2023-11-17;FLRY3;0;17,330;100;101530360;2420;1;2023-11-17;8;8
2023-11-17;FLRY3;0;17,330;100;101530360;2430;1;2023-11-17;8;8
2023-11-17;FLRY3;0;17,330;100;101530360;2440;1;2023-11-17;45;8
2023-11-17;FLRY3;0;17,330;500;101530360;2450;1;2023-11-17;40;8
2023-11-17;FLRY3;0;17,330;1000;101530360;2460;1;2023-11-17;238;8
2023-11-17;FLRY3;0;17,330;100;101530360;2470;1;2023-11-17;72;8
2023-11-17;FLRY3;0;17,340;100;101603043;2480;1;2023-11-17;45;45
2023-11-17;FLRY3;0;17,340;100;101604356;2490;1;2023-11-17;8;45
2023-11-17;FLRY3;0;17,340;100;101604356;2500;1;2023-11-17;8;45
2023-11-17;FLRY3;0;17,340;200;101604356;2510;1;2023-11-17;8;85
2023-11-17;FLRY3;0;17,340;200;101604356;2520;1;2023-11-17;8;72
2023-11-17;FLRY3;0;17,340;1800;101604356;2530;1;2023-11-17;8;8
2023-11-17;FLRY3;0;17,340;100;101617367;2540;1;2023-11-17;8;8
2023-11-17;FLRY3;0;17,340;100;101617367;2550;1;2023-11-17;45;8
2023-11-17;FLRY3;0;17,340;100;101617367;2560;1;2023-11-17;72;8
2023-11-17;FLRY3;0;17,340;900;101617367;2570;1;2023-11-17;238;8
2023-11-17;FLRY3;0;17,340;100;101618186;2580;1;2023-11-17;1618;72
2023-11-17;FLRY3;0;17,340;100;101618186;2590;1;2023-11-17;1618;72
2023-11-17;FLRY3;0;17,340;100;101618186;2600;1;2023-11-17;1618;45
2023-11-17;FLRY3;0;17,340;200;101618186;2610;1;2023-11-17;1618;72
2023-11-17;FLRY3;0;17,340;100;101618188;2620;1;2023-11-17;8;72
2023-11-17;FLRY3;0;17,350;100;101618604;2630;1;2023-11-17;8;45
2023-11-17;FLRY3;0;17,350;100;101618604;2640;1;2023-11-17;8;40
2023-11-17;FLRY3;0;17,350;200;101618604;2650;1;2023-11-17;8;85
2023-11-17;FLRY3;0;17,350;1800;101618604;2660;1;2023-11-17;8;8
2023-11-17;FLRY3;0;17,350;200;101620179;2670;1;2023-11-17;72;72
2023-11-17;FLRY3;0;17,360;600;101622467;2680;1;2023-11-17;45;72
2023-11-17;FLRY3;0;17,360;100;101622701;2690;1;2023-11-17;72;72
2023-11-17;FLRY3;0;17,360;300;101623736;2700;1;2023-11-17;45;72
2023-11-17;FLRY3;0;17,350;100;101627468;2710;1;2023-11-17;45;72
2023-11-17;FLRY3;0;17,340;100;101638946;2720;1;2023-11-17;8;39
2023-11-17;FLRY3;0;17,340;100;101639441;2730;1;2023-11-17;8;72
2023-11-17;FLRY3;0;17,340;100;101639441;2740;1;2023-11-17;45;72
2023-11-17;FLRY3;0;17,340;1000;101639441;2750;1;2023-11-17;238;72
2023-11-17;FLRY3;0;17,340;600;101639441;2760;1;2023-11-17;40;72
2023-11-17;FLRY3;0;17,340;700;101641612;2770;1;2023-11-17;3;72
2023-11-17;FLRY3;0;17,340;100;101641944;2780;1;2023-11-17;72;8
2023-11-17;FLRY3;0;17,340;100;101641944;2790;1;2023-11-17;45;8
2023-11-17;FLRY3;0;17,340;100;101644631;2800;1;2023-11-17;1618;72
2023-11-17;FLRY3;0;17,340;100;101644632;2810;1;2023-11-17;1618;45
2023-11-17;FLRY3;0;17,340;400;101644632;2820;1;2023-11-17;1618;40
2023-11-17;FLRY3;0;17,350;100;101706725;2830;1;2023-11-17;45;85
2023-11-17;FLRY3;0;17,350;100;101712182;2840;1;2023-11-17;72;45
2023-11-17;FLRY3;0;17,350;100;101712182;2850;1;2023-11-17;72;72
2023-11-17;FLRY3;0;17,340;100;101714876;2860;1;2023-11-17;72;8
2023-11-17;FLRY3;0;17,340;100;101714876;2870;1;2023-11-17;45;8
2023-11-17;FLRY3;0;17,340;100;101714876;2880;1;2023-11-17;72;8
2023-11-17;FLRY3;0;17,340;900;101714876;2890;1;2023-11-17;238;8
2023-11-17;FLRY3;0;17,340;100;101715568;2900;1;2023-11-17;8;72
2023-11-17;FLRY3;0;17,340;100;101715568;2910;1;2023-11-17;8;45
2023-11-17;FLRY3;0;17,340;100;101715568;2920;1;2023-11-17;8;72
2023-11-17;FLRY3;0;17,340;100;101715572;2930;1;2023-11-17;8;45
2023-11-17;FLRY3;0;17,340;100;101718975;2940;1;2023-11-17;8;85
2023-11-17;FLRY3;0;17,340;200;101724176;2950;1;2023-11-17;72;8
2023-11-17;FLRY3;0;17,330;100;101724467;2960;1;2023-11-17;45;8
2023-11-17;FLRY3;0;17,330;100;101724467;2970;1;2023-11-17;72;8
2023-11-17;FLRY3;0;17,330;500;101724467;2980;1;2023-11-17;40;8
2023-11-17;FLRY3;0;17,330;500;101724477;2990;1;2023-11-17;40;8
2023-11-17;FLRY3;0;17,330;500;101724477;3000;1;2023-11-17;8;8
2023-11-17;FLRY3;0;17,330;300;101724477;3010;1;2023-11-17;8;8
2023-11-17;FLRY3;0;17,330;100;101724477;3020;1;2023-11-17;72;8
2023-11-17;FLRY3;0;17,330;100;101724478;3030;1;2023-11-17;45;72
2023-11-17;FLRY3;0;17,340;100;101724812;3040;1;2023-11-17;45;72
2023-11-17;FLRY3;0;17,340;100;101745447;3050;1;2023-11-17;1618;45
2023-11-17;FLRY3;0;17,340;200;101745448;3060;1;2023-11-17;45;72
2023-11-17;FLRY3;0;17,340;100;101745449;3070;1;2023-11-17;1618;72
2023-11-17;FLRY3;0;17,340;100;101745453;3080;1;2023-11-17;1618;45
2023-11-17;FLRY3;0;17,350;100;101800180;3090;1;2023-11-17;72;85
2023-11-17;FLRY3;0;17,350;100;101800181;3100;1;2023-11-17;1618;85
2023-11-17;FLRY3;0;17,350;300;101800181;3110;1;2023-11-17;1618;40
2023-11-17;FLRY3;0;17,350;100;101800346;3120;1;2023-11-17;40;45
2023-11-17;FLRY3;0;17,350;200;101800346;3130;1;2023-11-17;40;72
2023-11-17;FLRY3;0;17,360;100;101806587;3140;1;2023-11-17;72;85
2023-11-17;FLRY3;0;17,360;100;101830323;3150;1;2023-11-17;72;85
2023-11-17;FLRY3;0;17,360;100;101832857;3160;1;2023-11-17;72;45
2023-11-17;FLRY3;0;17,350;500;101844534;3170;1;2023-11-17;3;120
2023-11-17;FLRY3;0;17,350;100;101844534;3180;1;2023-11-17;45;120
2023-11-17;FLRY3;0;17,350;100;101844534;3190;1;2023-11-17;72;120
2023-11-17;FLRY3;0;17,350;200;101844534;3200;1;2023-11-17;72;120
2023-11-17;FLRY3;0;17,350;200;101844534;3210;1;2023-11-17;8;120
2023-11-17;FLRY3;0;17,350;900;101844534;3220;1;2023-11-17;238;120
2023-11-17;FLRY3;0;17,340;100;101845955;3230;1;2023-11-17;45;1618
2023-11-17;FLRY3;0;17,340;400;101845955;3240;1;2023-11-17;8;1618
2023-11-17;FLRY3;0;17,340;100;101845955;3250;1;2023-11-17;72;1618
2023-11-17;FLRY3;0;17,340;1100;101845956;3260;1;2023-11-17;238;72
2023-11-17;FLRY3;0;17,340;100;101845960;3270;1;2023-11-17;45;72
2023-11-17;FLRY3;0;17,340;2100;101846119;3280;1;2023-11-17;40;72
2023-11-17;FLRY3;0;17,320;100;101846641;3290;1;2023-11-17;45;27
2023-11-17;FLRY3;0;17,340;100;101859754;3300;1;2023-11-17;45;45
2023-11-17;FLRY3;0;17,340;100;101912963;3310;1;2023-11-17;238;45
2023-11-17;FLRY3;0;17,340;100;101949444;3320;1;2023-11-17;45;8
2023-11-17;FLRY3;0;17,340;100;101949446;3330;1;2023-11-17;45;8
2023-11-17;FLRY3;0;17,340;100;101949448;3340;1;2023-11-17;45;8
2023-11-17;FLRY3;0;17,340;100;101949450;3350;1;2023-11-17;45;8
