DataReferencia;CodigoInstrumento;AcaoAtualizacao;PrecoNegocio;QuantidadeNegociada;HoraFechamento;CodigoIdentificadorNegocio;TipoSessaoPregao;DataNegocio;CodigoParticipanteComprador;CodigoParticipanteVendedor
2023-11-20;FLRY3;0;17,090;100;100919340;590;1;2023-11-20;8;16
2023-11-20;FLRY3;0;17,100;800;100919341;600;1;2023-11-20;8;8
2023-11-20;FLRY3;0;17,100;100;100921269;610;1;2023-11-20;8;1618
2023-11-20;FLRY3;0;17,110;100;100921270;620;1;2023-11-20;8;120
2023-11-20;FLRY3;0;17,110;100;100921270;630;1;2023-11-20;8;40
2023-11-20;FLRY3;0;17,110;500;100921270;640;1;2023-11-20;8;8
2023-11-20;FLRY3;0;17,110;200;100921270;650;1;2023-11-20;8;16
2023-11-20;FLRY3;0;17,110;100;100921272;660;1;2023-11-20;8;1618
2023-11-20;FLRY3;0;17,100;100;100921273;670;1;2023-11-20;8;1618
2023-11-20;FLRY3;0;17,100;100;100921273;680;1;2023-11-20;120;1618
2023-11-20;FLRY3;0;17,100;1100;100921274;690;1;2023-11-20;45;8
2023-11-20;FLRY3;0;17,100;800;100921416;700;1;2023-11-20;40;8
2023-11-20;FLRY3;0;17,090;100;100921772;710;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,090;100;100921772;720;1;2023-11-20;120;93
2023-11-20;FLRY3;0;17,090;100;100921772;730;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,100;100;100923442;740;1;2023-11-20;8;120
2023-11-20;FLRY3;0;17,110;100;100923444;750;1;2023-11-20;8;120
2023-11-20;FLRY3;0;17,110;200;100923444;760;1;2023-11-20;8;40
2023-11-20;FLRY3;0;17,120;100;100923448;770;1;2023-11-20;8;120
2023-11-20;FLRY3;0;17,120;100;100923448;780;1;2023-11-20;8;16
2023-11-20;FLRY3;0;17,120;200;100923448;790;1;2023-11-20;8;16
2023-11-20;FLRY3;0;17,110;100;100923449;800;1;2023-11-20;8;1618
2023-11-20;FLRY3;0;17,120;100;100923451;810;1;2023-11-20;8;1618
2023-11-20;FLRY3;0;17,110;100;100923451;820;1;2023-11-20;120;1618
2023-11-20;FLRY3;0;17,110;1100;100923453;830;1;2023-11-20;45;8
2023-11-20;FLRY3;0;17,100;100;100923454;840;1;2023-11-20;8;1618
2023-11-20;FLRY3;0;17,100;100;100923454;850;1;2023-11-20;120;1618
2023-11-20;FLRY3;0;17,100;1100;100923454;860;1;2023-11-20;45;1618
2023-11-20;FLRY3;0;17,100;100;100923454;870;1;2023-11-20;8;1618
2023-11-20;FLRY3;0;17,100;100;100924522;880;1;2023-11-20;8;1618
2023-11-20;FLRY3;0;17,110;100;100924523;890;1;2023-11-20;8;72
2023-11-20;FLRY3;0;17,100;100;100924524;900;1;2023-11-20;8;1618
2023-11-20;FLRY3;0;17,110;600;100925655;910;1;2023-11-20;40;8
2023-11-20;FLRY3;0;17,100;100;100934040;920;1;2023-11-20;120;8
2023-11-20;FLRY3;0;17,100;100;100937728;930;1;2023-11-20;8;72
2023-11-20;FLRY3;0;17,100;200;100937728;940;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,100;100;100937728;950;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,100;100;100937732;960;1;2023-11-20;8;85
2023-11-20;FLRY3;0;17,110;100;100943794;970;1;2023-11-20;8;1618
2023-11-20;FLRY3;0;17,090;100;101005141;980;1;2023-11-20;8;16
2023-11-20;FLRY3;0;17,090;100;101005141;990;1;2023-11-20;120;16
2023-11-20;FLRY3;0;17,090;100;101005141;1000;1;2023-11-20;16;16
2023-11-20;FLRY3;0;17,080;100;101005250;1010;1;2023-11-20;8;8
2023-11-20;FLRY3;0;17,090;100;101006378;1020;1;2023-11-20;120;16
2023-11-20;FLRY3;0;17,090;100;101006378;1030;1;2023-11-20;8;16
2023-11-20;FLRY3;0;17,110;100;101014706;1040;1;2023-11-20;72;72
2023-11-20;FLRY3;0;17,110;100;101014712;1050;1;2023-11-20;72;16
2023-11-20;FLRY3;0;17,100;100;101014783;1060;1;2023-11-20;120;85
2023-11-20;FLRY3;0;17,100;100;101021953;1070;1;2023-11-20;120;93
2023-11-20;FLRY3;0;17,090;100;101022461;1080;1;2023-11-20;120;93
2023-11-20;FLRY3;0;17,110;100;101022882;1090;1;2023-11-20;3;16
2023-11-20;FLRY3;0;17,110;200;101035954;1100;1;2023-11-20;40;16
2023-11-20;FLRY3;0;17,110;100;101037085;1110;1;2023-11-20;40;16
2023-11-20;FLRY3;0;17,110;100;101037085;1120;1;2023-11-20;40;16
2023-11-20;FLRY3;0;17,110;200;101037085;1130;1;2023-11-20;40;16
2023-11-20;FLRY3;0;17,110;1800;101037094;1140;1;2023-11-20;8;8
2023-11-20;FLRY3;0;17,100;200;101037125;1150;1;2023-11-20;8;85
2023-11-20;FLRY3;0;17,110;200;101037125;1160;1;2023-11-20;40;8
2023-11-20;FLRY3;0;17,100;100;101037133;1170;1;2023-11-20;8;8
2023-11-20;FLRY3;0;17,100;200;101037133;1180;1;2023-11-20;120;8
2023-11-20;FLRY3;0;17,100;900;101037355;1190;1;2023-11-20;40;8
2023-11-20;FLRY3;0;17,090;100;101037972;1200;1;2023-11-20;45;1618
2023-11-20;FLRY3;0;17,090;100;101037973;1210;1;2023-11-20;45;1618
2023-11-20;FLRY3;0;17,090;500;101037973;1220;1;2023-11-20;1618;1618
2023-11-20;FLRY3;0;17,090;100;101037973;1230;1;2023-11-20;72;1618
2023-11-20;FLRY3;0;17,090;100;101037973;1240;1;2023-11-20;120;1618
2023-11-20;FLRY3;0;17,090;100;101037973;1250;1;2023-11-20;120;1618
2023-11-20;FLRY3;0;17,090;200;101037973;1260;1;2023-11-20;85;1618
2023-11-20;FLRY3;0;17,080;100;101037981;1270;1;2023-11-20;120;8
2023-11-20;FLRY3;0;17,080;100;101037981;1280;1;2023-11-20;85;8
2023-11-20;FLRY3;0;17,080;1100;101037981;1290;1;2023-11-20;45;8
2023-11-20;FLRY3;0;17,070;100;101038110;1300;1;2023-11-20;85;1618
2023-11-20;FLRY3;0;17,070;100;101038457;1310;1;2023-11-20;85;8
2023-11-20;FLRY3;0;17,070;100;101038460;1320;1;2023-11-20;8;72
2023-11-20;FLRY3;0;17,060;200;101042798;1330;1;2023-11-20;85;1618
2023-11-20;FLRY3;0;17,060;400;101042798;1340;1;2023-11-20;45;1618
2023-11-20;FLRY3;0;17,050;1100;101105765;1350;1;2023-11-20;45;27
2023-11-20;FLRY3;0;17,050;100;101105765;1360;1;2023-11-20;72;27
2023-11-20;FLRY3;0;17,050;3800;101105767;1370;1;2023-11-20;8;27
2023-11-20;FLRY3;0;17,050;200;101106290;1380;1;2023-11-20;45;85
2023-11-20;FLRY3;0;17,060;100;101108351;1390;1;2023-11-20;40;8
2023-11-20;FLRY3;0;17,060;300;101108404;1400;1;2023-11-20;40;8
2023-11-20;FLRY3;0;17,060;400;101108413;1410;1;2023-11-20;8;8
2023-11-20;FLRY3;0;17,060;200;101108413;1420;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,060;200;101108413;1430;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,060;100;101108413;1440;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,060;400;101108413;1450;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,060;100;101108413;1460;1;2023-11-20;8;16
2023-11-20;FLRY3;0;17,060;200;101108413;1470;1;2023-11-20;8;16
2023-11-20;FLRY3;0;17,060;1000;101108413;1480;1;2023-11-20;8;16
2023-11-20;FLRY3;0;17,050;100;101116290;1490;1;2023-11-20;72;85
2023-11-20;FLRY3;0;17,050;800;101121145;1500;1;2023-11-20;8;8
2023-11-20;FLRY3;0;17,050;100;101121145;1510;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,050;400;101121145;1520;1;2023-11-20;8;16
2023-11-20;FLRY3;0;17,060;800;101124198;1530;1;2023-11-20;3;8
2023-11-20;FLRY3;0;17,060;100;101124198;1540;1;2023-11-20;3;40
2023-11-20;FLRY3;0;17,060;100;101124198;1550;1;2023-11-20;3;120
2023-11-20;FLRY3;0;17,070;1000;101129823;1560;1;2023-11-20;8;8
2023-11-20;FLRY3;0;17,070;900;101129823;1570;1;2023-11-20;8;8
2023-11-20;FLRY3;0;17,070;200;101129823;1580;1;2023-11-20;8;120
2023-11-20;FLRY3;0;17,070;700;101129823;1590;1;2023-11-20;8;8
2023-11-20;FLRY3;0;17,070;100;101129823;1600;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,070;100;101129823;1610;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,070;600;101131669;1620;1;2023-11-20;40;85
2023-11-20;FLRY3;0;17,070;1200;101131670;1630;1;2023-11-20;40;8
2023-11-20;FLRY3;0;17,060;100;101137821;1640;1;2023-11-20;114;8
2023-11-20;FLRY3;0;17,060;100;101137821;1650;1;2023-11-20;16;8
2023-11-20;FLRY3;0;17,050;200;101142316;1660;1;2023-11-20;3;85
2023-11-20;FLRY3;0;17,050;700;101142317;1670;1;2023-11-20;3;1618
2023-11-20;FLRY3;0;17,050;100;101142700;1680;1;2023-11-20;8;72
2023-11-20;FLRY3;0;17,050;200;101142700;1690;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,050;100;101142700;1700;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,050;100;101142700;1710;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,060;200;101149327;1720;1;2023-11-20;3;8
2023-11-20;FLRY3;0;17,060;400;101215147;1730;1;2023-11-20;8;40
2023-11-20;FLRY3;0;17,060;200;101215147;1740;1;2023-11-20;8;120
2023-11-20;FLRY3;0;17,060;1000;101215147;1750;1;2023-11-20;8;16
2023-11-20;FLRY3;0;17,060;100;101215147;1760;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,060;100;101215147;1770;1;2023-11-20;8;16
2023-11-20;FLRY3;0;17,060;200;101215148;1780;1;2023-11-20;8;16
2023-11-20;FLRY3;0;17,070;800;101215201;1790;1;2023-11-20;8;8
2023-11-20;FLRY3;0;17,070;400;101215201;1800;1;2023-11-20;8;8
2023-11-20;FLRY3;0;17,070;200;101215201;1810;1;2023-11-20;8;120
2023-11-20;FLRY3;0;17,060;200;101234972;1820;1;2023-11-20;120;1099
2023-11-20;FLRY3;0;17,060;200;101234972;1830;1;2023-11-20;85;1099
2023-11-20;FLRY3;0;17,060;1000;101244423;1840;1;2023-11-20;40;1618
2023-11-20;FLRY3;0;17,060;100;101244423;1850;1;2023-11-20;3701;1618
2023-11-20;FLRY3;0;17,050;100;101312512;1860;1;2023-11-20;40;40
2023-11-20;FLRY3;0;17,050;200;101312536;1870;1;2023-11-20;40;40
2023-11-20;FLRY3;0;17,050;100;101312556;1880;1;2023-11-20;40;93
2023-11-20;FLRY3;0;17,050;100;101315106;1890;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,050;100;101315106;1900;1;2023-11-20;8;93
2023-11-20;FLRY3;0;17,050;100;101315106;1910;1;2023-11-20;8;16
2023-11-20;FLRY3;0;17,050;300;101315106;1920;1;2023-11-20;8;16
2023-11-20;FLRY3;0;17,050;200;101324971;1930;1;2023-11-20;1982;85
2023-11-20;FLRY3;0;17,060;100;101331648;1940;1;2023-11-20;1982;8
2023-11-20;FLRY3;0;17,050;100;101334971;1950;1;2023-11-20;16;85
2023-11-20;FLRY3;0;17,040;300;101354441;1960;1;2023-11-20;85;8
2023-11-20;FLRY3;0;17,050;100;101411655;1970;1;2023-11-20;40;93
2023-11-20;FLRY3;0;17,050;100;101411655;1980;1;2023-11-20;40;40
2023-11-20;FLRY3;0;17,050;200;101411671;1990;1;2023-11-20;40;40
2023-11-20;FLRY3;0;17,050;300;101411889;2000;1;2023-11-20;72;16
2023-11-20;FLRY3;0;17,050;500;101411889;2010;1;2023-11-20;72;120
2023-11-20;FLRY3;0;17,050;100;101411889;2020;1;2023-11-20;72;16
2023-11-20;FLRY3;0;17,060;700;101425017;2030;1;2023-11-20;1618;8
2023-11-20;FLRY3;0;17,060;100;101425017;2040;1;2023-11-20;1618;93
2023-11-20;FLRY3;0;17,050;100;101451941;2050;1;2023-11-20;16;8
2023-11-20;FLRY3;0;17,040;100;101500891;2060;1;2023-11-20;72;85
2023-11-20;FLRY3;0;17,040;300;101505482;2070;1;2023-11-20;3;120
2023-11-20;FLRY3;0;17,040;100;101505482;2080;1;2023-11-20;3;93
2023-11-20;FLRY3;0;17,040;200;101505482;2090;1;2023-11-20;3;40
2023-11-20;FLRY3;0;17,050;200;101505482;2100;1;2023-11-20;3;16
2023-11-20;FLRY3;0;17,040;300;101513070;2110;1;2023-11-20;40;85
2023-11-20;FLRY3;0;17,040;500;101513071;2120;1;2023-11-20;40;8
2023-11-20;FLRY3;0;17,040;100;101552027;2130;1;2023-11-20;40;8
2023-11-20;FLRY3;0;17,040;100;101552039;2140;1;2023-11-20;40;93
2023-11-20;FLRY3;0;17,030;600;101607138;2150;1;2023-11-20;3701;59
2023-11-20;FLRY3;0;17,030;100;101607138;2160;1;2023-11-20;16;59
2023-11-20;FLRY3;0;17,020;3000;101607138;2170;1;2023-11-20;120;59
2023-11-20;FLRY3;0;17,020;200;101607138;2180;1;2023-11-20;85;59
2023-11-20;FLRY3;0;17,020;1100;101607138;2190;1;2023-11-20;1618;59
2023-11-20;FLRY3;0;17,020;300;101607138;2200;1;2023-11-20;120;59
2023-11-20;FLRY3;0;17,020;100;101607138;2210;1;2023-11-20;120;59
2023-11-20;FLRY3;0;17,020;100;101607138;2220;1;2023-11-20;85;59
2023-11-20;FLRY3;0;17,020;100;101607138;2230;1;2023-11-20;72;59
2023-11-20;FLRY3;0;17,020;300;101607138;2240;1;2023-11-20;85;59
2023-11-20;FLRY3;0;17,010;100;101607138;2250;1;2023-11-20;85;59
2023-11-20;FLRY3;0;17,010;100;101607140;2260;1;2023-11-20;85;85
2023-11-20;FLRY3;0;17,010;100;101607140;2270;1;2023-11-20;1618;85
2023-11-20;FLRY3;0;17,010;100;101607163;2280;1;2023-11-20;45;308
2023-11-20;FLRY3;0;17,020;100;101628214;2290;1;2023-11-20;40;16
2023-11-20;FLRY3;0;17,020;200;101635697;2300;1;2023-11-20;40;85
2023-11-20;FLRY3;0;17,020;300;101645698;2310;1;2023-11-20;40;85
2023-11-20;FLRY3;0;17,010;100;101655698;2320;1;2023-11-20;3;85
2023-11-20;FLRY3;0;17,010;100;101655698;2330;1;2023-11-20;85;85
2023-11-20;FLRY3;0;17,000;100;101705699;2340;1;2023-11-20;16;85
2023-11-20;FLRY3;0;16,990;200;101710100;2350;1;2023-11-20;85;16
2023-11-20;FLRY3;0;16,990;100;101710100;2360;1;2023-11-20;120;16
2023-11-20;FLRY3;0;17,000;100;101714299;2370;1;2023-11-20;238;8
2023-11-20;FLRY3;0;17,000;100;101724294;2380;1;2023-11-20;40;8
2023-11-20;FLRY3;0;17,000;100;101724304;2390;1;2023-11-20;40;8
2023-11-20;FLRY3;0;16,980;100;101727079;2400;1;2023-11-20;72;16
2023-11-20;FLRY3;0;16,980;100;101727956;2410;1;2023-11-20;238;85
2023-11-20;FLRY3;0;16,970;200;101741358;2420;1;2023-11-20;40;8
2023-11-20;FLRY3;0;16,970;100;101741381;2430;1;2023-11-20;238;8
2023-11-20;FLRY3;0;16,970;500;101741383;2440;1;2023-11-20;8;93
2023-11-20;FLRY3;0;16,970;100;101741383;2450;1;2023-11-20;8;93
2023-11-20;FLRY3;0;16,970;100;101742380;2460;1;2023-11-20;238;85
2023-11-20;FLRY3;0;16,980;200;101804071;2470;1;2023-11-20;40;8
2023-11-20;FLRY3;0;16,980;100;101804074;2480;1;2023-11-20;238;8
2023-11-20;FLRY3;0;16,980;800;101804285;2490;1;2023-11-20;238;40
2023-11-20;FLRY3;0;16,980;200;101804285;2500;1;2023-11-20;238;16
2023-11-20;FLRY3;0;16,980;900;101804285;2510;1;2023-11-20;238;16
2023-11-20;FLRY3;0;16,980;200;101804287;2520;1;2023-11-20;238;85
2023-11-20;FLRY3;0;16,990;100;101804287;2530;1;2023-11-20;1618;72
2023-11-20;FLRY3;0;16,990;700;101804287;2540;1;2023-11-20;1618;8
2023-11-20;FLRY3;0;17,000;100;101819835;2550;1;2023-11-20;40;72
2023-11-20;FLRY3;0;17,000;100;101819835;2560;1;2023-11-20;40;8
2023-11-20;FLRY3;0;17,000;100;101907752;2570;1;2023-11-20;3;8
2023-11-20;FLRY3;0;16,980;100;101928138;2580;1;2023-11-20;16;77
2023-11-20;FLRY3;0;16,980;100;101957307;2590;1;2023-11-20;308;8
2023-11-20;FLRY3;0;16,980;100;101957307;2600;1;2023-11-20;85;8
2023-11-20;FLRY3;0;16,980;100;101957307;2610;1;2023-11-20;238;8
2023-11-20;FLRY3;0;16,970;1000;102013731;2620;1;2023-11-20;40;1618
2023-11-20;FLRY3;0;16,970;200;102013732;2630;1;2023-11-20;40;85
2023-11-20;FLRY3;0;16,970;400;102013732;2640;1;2023-11-20;40;8
2023-11-20;FLRY3;0;16,970;100;102013732;2650;1;2023-11-20;16;8
2023-11-20;FLRY3;0;16,970;100;102017194;2660;1;2023-11-20;40;72
2023-11-20;FLRY3;0;16,970;100;102017194;2670;1;2023-11-20;40;93
2023-11-20;FLRY3;0;16,970;200;102017212;2680;1;2023-11-20;1618;93
2023-11-20;FLRY3;0;16,970;500;102017212;2690;1;2023-11-20;1618;16
2023-11-20;FLRY3;0;16,970;100;102017212;2700;1;2023-11-20;1618;93
2023-11-20;FLRY3;0;16,950;100;102031333;2710;1;2023-11-20;120;308
2023-11-20;FLRY3;0;16,950;100;102033279;2720;1;2023-11-20;120;16
2023-11-20;FLRY3;0;16,950;100;102045201;2730;1;2023-11-20;120;1618
2023-11-20;FLRY3;0;16,950;400;102100882;2740;1;2023-11-20;120;308
2023-11-20;FLRY3;0;16,950;1300;102100883;2750;1;2023-11-20;120;8
2023-11-20;FLRY3;0;16,950;1200;102102336;2760;1;2023-11-20;40;8
2023-11-20;FLRY3;0;16,950;300;102106367;2770;1;2023-11-20;308;8
2023-11-20;FLRY3;0;16,950;100;102106367;2780;1;2023-11-20;308;93
2023-11-20;FLRY3;0;16,950;100;102106367;2790;1;2023-11-20;308;93
2023-11-20;FLRY3;0;16,950;100;102106367;2800;1;2023-11-20;308;77
2023-11-20;FLRY3;0;16,950;100;102106367;2810;1;2023-11-20;308;93
2023-11-20;FLRY3;0;16,950;600;102106367;2820;1;2023-11-20;308;40
2023-11-20;FLRY3;0;16,960;300;102106367;2830;1;2023-11-20;308;8
2023-11-20;FLRY3;0;16,960;100;102106367;2840;1;2023-11-20;308;16
2023-11-20;FLRY3;0;16,960;100;102106367;2850;1;2023-11-20;308;16
2023-11-20;FLRY3;0;16,960;100;102106367;2860;1;2023-11-20;308;77
2023-11-20;FLRY3;0;16,960;400;102106367;2870;1;2023-11-20;308;120
2023-11-20;FLRY3;0;16,960;600;102106367;2880;1;2023-11-20;308;1618
2023-11-20;FLRY3;0;16,950;200;102112400;2890;1;2023-11-20;72;107
2023-11-20;FLRY3;0;16,960;1100;102138380;2900;1;2023-11-20;238;8
2023-11-20;FLRY3;0;16,960;200;102138380;2910;1;2023-11-20;238;93
2023-11-20;FLRY3;0;16,960;200;102138380;2920;1;2023-11-20;238;16
2023-11-20;FLRY3;0;16,960;400;102141751;2930;1;2023-11-20;40;85
2023-11-20;FLRY3;0;16,960;100;102141751;2940;1;2023-11-20;40;1618
2023-11-20;FLRY3;0;16,960;400;102141752;2950;1;2023-11-20;40;8
2023-11-20;FLRY3;0;16,950;100;102245671;2960;1;2023-11-20;72;8
2023-11-20;FLRY3;0;16,950;100;102245671;2970;1;2023-11-20;85;8
2023-11-20;FLRY3;0;16,950;100;102245671;2980;1;2023-11-20;16;8
2023-11-20;FLRY3;0;16,950;100;102257339;2990;1;2023-11-20;120;72
2023-11-20;FLRY3;0;16,950;100;102257339;3000;1;2023-11-20;120;93
2023-11-20;FLRY3;0;16,930;200;102318846;3010;1;2023-11-20;120;16
2023-11-20;FLRY3;0;16,930;100;102332497;3020;1;2023-11-20;72;3
2023-11-20;FLRY3;0;16,930;100;102332497;3030;1;2023-11-20;16;3
2023-11-20;FLRY3;0;16,930;200;102332497;3040;1;2023-11-20;85;3
2023-11-20;FLRY3;0;16,930;100;102333004;3050;1;2023-11-20;85;93
2023-11-20;FLRY3;0;16,940;100;102341648;3060;1;2023-11-20;238;72
2023-11-20;FLRY3;0;16,940;200;102341687;3070;1;2023-11-20;40;8
2023-11-20;FLRY3;0;16,940;100;102341700;3080;1;2023-11-20;238;8
2023-11-20;FLRY3;0;16,920;200;102357574;3090;1;2023-11-20;85;308
2023-11-20;FLRY3;0;16,920;100;102357574;3100;1;2023-11-20;120;308
2023-11-20;FLRY3;0;16,920;100;102404560;3110;1;2023-11-20;120;16
2023-11-20;FLRY3;0;16,940;300;102413896;3120;1;2023-11-20;1618;40
2023-11-20;FLRY3;0;16,940;100;102413896;3130;1;2023-11-20;1618;16
2023-11-20;FLRY3;0;16,940;600;102413896;3140;1;2023-11-20;1618;16
2023-11-20;FLRY3;0;16,940;100;102413896;3150;1;2023-11-20;1618;72
2023-11-20;FLRY3;0;16,950;300;102417628;3160;1;2023-11-20;122;3
2023-11-20;FLRY3;0;16,950;500;102417628;3170;1;2023-11-20;122;120
2023-11-20;FLRY3;0;16,950;700;102417628;3180;1;2023-11-20;122;8
2023-11-20;FLRY3;0;16,950;400;102417628;3190;1;2023-11-20;122;40
2023-11-20;FLRY3;0;16,960;200;102417633;3200;1;2023-11-20;72;3
2023-11-20;FLRY3;0;16,960;100;102502148;3210;1;2023-11-20;72;1618
2023-11-20;FLRY3;0;16,960;100;102502148;3220;1;2023-11-20;72;1618
2023-11-20;FLRY3;0;16,960;200;102502148;3230;1;2023-11-20;238;1618
2023-11-20;FLRY3;0;16,970;100;102529103;3240;1;2023-11-20;45;8
2023-11-20;FLRY3;0;16,970;100;102547204;3250;1;2023-11-20;45;8
2023-11-20;FLRY3;0;16,960;100;102559947;3260;1;2023-11-20;147;77
2023-11-20;FLRY3;0;16,970;100;102629394;3270;1;2023-11-20;3;8
2023-11-20;FLRY3;0;16,950;100;102642144;3280;1;2023-11-20;122;16
2023-11-20;FLRY3;0;16,970;300;102654949;3290;1;2023-11-20;40;8
2023-11-20;FLRY3;0;16,970;300;102654949;3300;1;2023-11-20;40;40
2023-11-20;FLRY3;0;16,970;200;102654949;3310;1;2023-11-20;40;16
2023-11-20;FLRY3;0;16,970;100;102654949;3320;1;2023-11-20;40;93
2023-11-20;FLRY3;0;16,970;100;102654949;3330;1;2023-11-20;40;16
2023-11-20;FLRY3;0;16,970;100;102654949;3340;1;2023-11-20;40;8
2023-11-20;FLRY3;0;16,970;400;102700071;3350;1;2023-11-20;40;8
2023-11-20;FLRY3;0;16,970;100;102700071;3360;1;2023-11-20;40;16
